area,header,class,method,method_line,method_status,matched_capi,triage,priority,residual_kind,signature,generator_action,note
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,Shader,~Shader,22,false_positive,SkBitmap_makeShader|SkBitmap_makeShader_withOptionalLocalMatrix|SkBitmap_makeShader_withTileModesLocalMatrix|SkBitmap_makeShader_withTileModesOptionalLocalMatrix|SkCanvas_clipShader|SkGradientShader_MakeLinear|SkGradientShader_MakeLinear4fWithFlags|SkGradientShader_MakeLinear4fWithInterpolation,false_positive,P0,tracked,~Shader() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,ShaderEffect,~ShaderEffect,45,false_positive,,false_positive,P0,tracked,~ShaderEffect() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,ImageFilter,~ImageFilter,85,false_positive,SkImageFilter_Deserialize|SkImageFilter_FactoryToName|SkImageFilter_NameToFactory|SkImageFilter_Register|SkImageFilter_asAColorFilter|SkImageFilter_asColorFilter|SkImageFilter_canComputeFastBounds|SkImageFilter_computeFastBounds,false_positive,P0,tracked,~ImageFilter() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,ImageFilterEffect,~ImageFilterEffect,111,false_positive,,false_positive,P0,tracked,~ImageFilterEffect() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,ExternalImageFilter,~ExternalImageFilter,140,false_positive,,false_positive,P0,tracked,~ExternalImageFilter() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,DropShadowImageFilter,~DropShadowImageFilter,159,false_positive,,false_positive,P0,tracked,~DropShadowImageFilter() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,BlurImageFilter,~BlurImageFilter,187,false_positive,,false_positive,P0,tracked,~BlurImageFilter() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,BlenderEffect,~BlenderEffect,209,false_positive,,false_positive,P0,tracked,~BlenderEffect() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGRenderEffect.h,LayerEffect,~LayerEffect,229,false_positive,,false_positive,P0,tracked,~LayerEffect() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGScene.h,Scene,~Scene,18,false_positive,SkSG_Scene_MakeSimpleRect|SkSG_Scene_ref|SkSG_Scene_release|SkSG_Scene_render|SkSG_Scene_revalidate|SkSG_Scene_unref,false_positive,P0,tracked,~Scene();,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGText.h,Text,~Text,18,false_positive,GrBackendFormat_makeTexture2D|GrBackendTexture_asHandle|GrBackendTexture_backend|GrBackendTexture_delete|GrBackendTexture_getBackendFormat|GrBackendTexture_hasMipMaps|GrBackendTexture_hasMipmaps|GrBackendTexture_height,false_positive,P0,tracked,~Text() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/sksg,modules/sksg/include/SkSGTransform.h,TransformEffect,~TransformEffect,63,false_positive,,false_positive,P0,tracked,~TransformEffect() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/skshaper,modules/skshaper/include/SkShaper.h,SkShaper,~SkShaper,34,false_positive,,false_positive,P0,tracked,virtual ~SkShaper();,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/svg,modules/svg/include/SkSVGCircle.h,SkSVGCircle,SVG_ATTR,9,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Cx, SkSVGLength, SkSVGLength(0)) SVG_ATTR(Cy, SkSVGLength, SkSVGLength(0)) SVG_ATTR(R , SkSVGLength, SkSVGLength(0)) protected: bool parseAndSetAttribute(const char*, const char*) override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGClipPath.h,SkSVGClipPath,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(ClipPathUnits, SkSVGObjectBoundingBoxUnits, SkSVGObjectBoundingBoxUnits(SkSVGObjectBoundingBoxUnits::Type::kUserSpaceOnUse)) private: friend class SkSVGRenderContext;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGClipPath.h,SkSVGClipPath,SkSVGClipPath,7,false_positive,,false_positive,P0,tracked,SkSVGClipPath();,Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGEllipse.h,SkSVGEllipse,SVG_ATTR,9,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Cx, SkSVGLength, SkSVGLength(0)) SVG_ATTR(Cy, SkSVGLength, SkSVGLength(0)) SVG_ATTR(Rx, SkSVGLength, SkSVGLength(0)) SVG_ATTR(Ry, SkSVGLength, SkSVGLength(0)) protected: bool parseAndSetAttribute(const char*, const char*) override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFe.h,SkSVGFe,SVG_ATTR,10,false_positive,,false_positive,P0,tracked,"SVG_ATTR(In, SkSVGFeInputType, SkSVGFeInputType()) SVG_ATTR(Result, SkSVGStringType, SkSVGStringType()) SVG_OPTIONAL_ATTR(X, SkSVGLength) SVG_OPTIONAL_ATTR(Y, SkSVGLength) SVG_OPTIONAL_ATTR(Width, SkSVGLength) SVG_OPTIONAL_ATTR(Height, SkSV",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeBlend.h,SkSVGFeBlend,SVG_ATTR,15,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Mode, Mode, Mode::kNormal) SVG_ATTR(In2, SkSVGFeInputType, SkSVGFeInputType()) protected: sk_sp<SkImageFilter> onMakeImageFilter(const SkSVGRenderContext&, const SkSVGFilterContext&) const override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeColorMatrix.h,SkSVGFeColorMatrix,SVG_ATTR,8,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Type, SkSVGFeColorMatrixType, SkSVGFeColorMatrixType(SkSVGFeColorMatrixType::kMatrix)) SVG_ATTR(Values, SkSVGFeColorMatrixValues, SkSVGFeColorMatrixValues()) protected: sk_sp<SkImageFilter> onMakeImageFilter(const SkSVGRenderContex",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeComposite.h,SkSVGFeComposite,SVG_ATTR,8,false_positive,,false_positive,P0,tracked,"SVG_ATTR(In2, SkSVGFeInputType, SkSVGFeInputType()) SVG_ATTR(K1, SkSVGNumberType, SkSVGNumberType(0)) SVG_ATTR(K2, SkSVGNumberType, SkSVGNumberType(0)) SVG_ATTR(K3, SkSVGNumberType, SkSVGNumberType(0)) SVG_ATTR(K4, SkSVGNumberType, SkSVGNum",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeDisplacementMap.h,SkSVGFeDisplacementMap,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(In2 , SkSVGFeInputType, SkSVGFeInputType()) SVG_ATTR(XChannelSelector, ChannelSelector , ChannelSelector::kA) SVG_ATTR(YChannelSelector, ChannelSelector , ChannelSelector::kA) SVG_ATTR(Scale , SkSVGNumberType , SkSVGNumberType(0)) ",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeGaussianBlur.h,SkSVGFeGaussianBlur,SVG_ATTR,12,false_positive,,false_positive,P0,tracked,"SVG_ATTR(StdDeviation, StdDeviation, StdDeviation({0, 0})) protected: sk_sp<SkImageFilter> onMakeImageFilter(const SkSVGRenderContext&, const SkSVGFilterContext&) const override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeImage.h,SkSVGFeImage,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Href , SkSVGIRI , SkSVGIRI()) SVG_ATTR(PreserveAspectRatio, SkSVGPreserveAspectRatio, SkSVGPreserveAspectRatio()) protected: bool parseAndSetAttribute(const char*, const char*) override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeLightSource.h,SkSVGFeDistantLight,SVG_ATTR,21,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Azimuth , SkSVGNumberType, 0) SVG_ATTR(Elevation, SkSVGNumberType, 0) private: SkSVGFeDistantLight() : INHERITED(SkSVGTag::kFeDistantLight) {}",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeLightSource.h,SkSVGFePointLight,SVG_ATTR,40,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X, SkSVGNumberType, 0) SVG_ATTR(Y, SkSVGNumberType, 0) SVG_ATTR(Z, SkSVGNumberType, 0) private: SkSVGFePointLight() : INHERITED(SkSVGTag::kFePointLight) {}",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeLightSource.h,SkSVGFeSpotLight,SVG_ATTR,58,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X , SkSVGNumberType, 0) SVG_ATTR(Y , SkSVGNumberType, 0) SVG_ATTR(Z , SkSVGNumberType, 0) SVG_ATTR(PointsAtX , SkSVGNumberType, 0) SVG_ATTR(PointsAtY , SkSVGNumberType, 0) SVG_ATTR(PointsAtZ , SkSVGNumberType, 0) SVG_ATTR(SpecularE",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeLighting,SVG_ATTR,16,false_positive,,false_positive,P0,tracked,"SVG_ATTR(SurfaceScale, SkSVGNumberType, 1) SVG_OPTIONAL_ATTR(KernelUnitLength, KernelUnitLength) protected: explicit SkSVGFeLighting(SkSVGTag t) : INHERITED(t) {}",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeSpecularLighting,SVG_ATTR,55,false_positive,,false_positive,P0,tracked,"SVG_ATTR(SpecularConstant, SkSVGNumberType, 1) SVG_ATTR(SpecularExponent, SkSVGNumberType, 1) protected: bool parseAndSetAttribute(const char*, const char*) override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeDiffuseLighting,SVG_ATTR,85,false_positive,,false_positive,P0,tracked,"SVG_ATTR(DiffuseConstant, SkSVGNumberType, 1) protected: bool parseAndSetAttribute(const char*, const char*) override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeMorphology.h,SkSVGFeMorphology,SVG_ATTR,17,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Operator, Operator, Operator::kErode) SVG_ATTR(Radius , Radius , Radius({0, 0})) protected: sk_sp<SkImageFilter> onMakeImageFilter(const SkSVGRenderContext&, const SkSVGFilterContext&) const override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeOffset.h,SkSVGFeOffset,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Dx, SkSVGNumberType, SkSVGNumberType(0)) SVG_ATTR(Dy, SkSVGNumberType, SkSVGNumberType(0)) protected: sk_sp<SkImageFilter> onMakeImageFilter(const SkSVGRenderContext&, const SkSVGFilterContext&) const override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFeTurbulence.h,SkSVGFeTurbulence,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(BaseFrequency, SkSVGFeTurbulenceBaseFrequency, SkSVGFeTurbulenceBaseFrequency({})) SVG_ATTR(NumOctaves, SkSVGIntegerType, SkSVGIntegerType(1)) SVG_ATTR(Seed, SkSVGNumberType, SkSVGNumberType(0)) SVG_ATTR(TurbulenceType, SkSVGFeTurb",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGFilter.h,SkSVGFilter,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X, SkSVGLength, SkSVGLength(-10, SkSVGLength::Unit::kPercentage)) SVG_ATTR(Y, SkSVGLength, SkSVGLength(-10, SkSVGLength::Unit::kPercentage)) SVG_ATTR(Width, SkSVGLength, SkSVGLength(120, SkSVGLength::Unit::kPercentage)) SVG_ATTR(He",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGGradient.h,SkSVGGradient,SVG_ATTR,12,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Href, SkSVGIRI, SkSVGIRI()) SVG_ATTR(GradientTransform, SkSVGTransformType, SkSVGTransformType(SkMatrix::I())) SVG_ATTR(SpreadMethod, SkSVGSpreadMethod, SkSVGSpreadMethod(SkSVGSpreadMethod::Type::kPad)) SVG_ATTR(GradientUnits, SkSV",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGImage.h,SkSVGImage,SVG_ATTR,29,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X , SkSVGLength , SkSVGLength(0)) SVG_ATTR(Y , SkSVGLength , SkSVGLength(0)) SVG_ATTR(Width , SkSVGLength , SkSVGLength(0)) SVG_ATTR(Height , SkSVGLength , SkSVGLength(0)) SVG_ATTR(Href , SkSVGIRI , SkSVGIRI()) SVG_ATTR(PreserveAsp",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGLine.h,SkSVGLine,SVG_ATTR,9,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X1, SkSVGLength, SkSVGLength(0)) SVG_ATTR(Y1, SkSVGLength, SkSVGLength(0)) SVG_ATTR(X2, SkSVGLength, SkSVGLength(0)) SVG_ATTR(Y2, SkSVGLength, SkSVGLength(0)) protected: bool parseAndSetAttribute(const char*, const char*) override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGLinearGradient.h,SkSVGLinearGradient,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X1, SkSVGLength, SkSVGLength(0 , SkSVGLength::Unit::kPercentage)) SVG_ATTR(Y1, SkSVGLength, SkSVGLength(0 , SkSVGLength::Unit::kPercentage)) SVG_ATTR(X2, SkSVGLength, SkSVGLength(100, SkSVGLength::Unit::kPercentage)) SVG_ATTR(Y2, S",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGMask.h,SkSVGMask,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X , SkSVGLength, SkSVGLength(-10, SkSVGLength::Unit::kPercentage)) SVG_ATTR(Y , SkSVGLength, SkSVGLength(-10, SkSVGLength::Unit::kPercentage)) SVG_ATTR(Width , SkSVGLength, SkSVGLength(120, SkSVGLength::Unit::kPercentage)) SVG_ATTR",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGMask.h,SkSVGMask,SkSVGMask,7,false_positive,,false_positive,P0,tracked,SkSVGMask() : INHERITED(SkSVGTag::kMask) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,~SkSVGNode,87,false_positive,SkSVGNode_setAttributeString|SkSVGNode_tag,false_positive,P0,tracked,~SkSVGNode() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,ComputeViewboxMatrix,87,false_positive,SkSVGNode_setAttributeString|SkSVGNode_tag,false_positive,P0,tracked,"static SkMatrix ComputeViewboxMatrix(const SkRect&, const SkRect&, SkSVGPreserveAspectRatio);",Suppress or map false-positive C++ convenience/special-member row.,protected static helper; generator sees it as a candidate but it is not public C ABI surface
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,hasChildren,87,false_positive,SkSVGNode_setAttributeString|SkSVGNode_tag,false_positive,P0,tracked,virtual bool hasChildren() const { return false; },Suppress or map false-positive C++ convenience/special-member row.,protected virtual hook; generator sees it as a method but it is not a public C ABI target
modules/svg,modules/svg/include/SkSVGOpenTypeSVGDecoder.h,SkSVGOpenTypeSVGDecoder,~SkSVGOpenTypeSVGDecoder,12,false_positive,,false_positive,P0,tracked,~SkSVGOpenTypeSVGDecoder() override;,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/svg,modules/svg/include/SkSVGPath.h,SkSVGPath,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Path, SkPath, SkPath()) protected: bool parseAndSetAttribute(const char*, const char*) override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGPattern.h,SkSVGPattern,SVG_ATTR,9,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Href, SkSVGIRI, SkSVGIRI()) SVG_OPTIONAL_ATTR(X , SkSVGLength) SVG_OPTIONAL_ATTR(Y , SkSVGLength) SVG_OPTIONAL_ATTR(Width , SkSVGLength) SVG_OPTIONAL_ATTR(Height , SkSVGLength) SVG_OPTIONAL_ATTR(PatternTransform, SkSVGTransformType",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGPoly.h,SkSVGPoly,SVG_ATTR,8,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Points, SkSVGPointsType, SkSVGPointsType()) protected: bool parseAndSetAttribute(const char*, const char*) override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGRadialGradient.h,SkSVGRadialGradient,SVG_ATTR,7,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Cx, SkSVGLength, SkSVGLength(50, SkSVGLength::Unit::kPercentage)) SVG_ATTR(Cy, SkSVGLength, SkSVGLength(50, SkSVGLength::Unit::kPercentage)) SVG_ATTR(R, SkSVGLength, SkSVGLength(50, SkSVGLength::Unit::kPercentage)) SVG_OPTIONAL_ATT",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGRect.h,SkSVGRect,SVG_ATTR,9,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Y , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Width , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Height, SkSVGLength, SkSVGLength(0)) SVG_OPTIONAL_ATTR(Rx, SkSVGLength) SVG_OPTIONAL_ATTR(Ry, SkSVGLe",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,~SkSVGRenderContext,60,false_positive,,false_positive,P0,tracked,~SkSVGRenderContext();,Suppress or map false-positive C++ convenience/special-member row.,destructor/lifetime should be represented by wrapper release/delete API
modules/svg,modules/svg/include/SkSVGSVG.h,SkSVGSVG,SVG_ATTR,15,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Y , SkSVGLength, SkSVGLength(0)) SVG_ATTR(Width , SkSVGLength, SkSVGLength(100, SkSVGLength::Unit::kPercentage)) SVG_ATTR(Height , SkSVGLength, SkSVGLength(100, SkSVGLength::Unit::kPercenta",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGStop.h,SkSVGStop,SVG_ATTR,9,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Offset, SkSVGLength, SkSVGLength(0, SkSVGLength::Unit::kPercentage)) protected: bool parseAndSetAttribute(const char*, const char*) override;",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextContainer,SVG_ATTR,30,false_positive,,false_positive,P0,tracked,"SVG_ATTR(X, std::vector<SkSVGLength>, {}) SVG_ATTR(Y, std::vector<SkSVGLength>, {}) SVG_ATTR(Dx, std::vector<SkSVGLength>, {}) SVG_ATTR(Dy, std::vector<SkSVGLength>, {}) SVG_ATTR(Rotate, std::vector<SkSVGNumberType>, {}) SVG_ATTR(XmlSpace, ",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextLiteral,SVG_ATTR,80,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Text, SkSVGStringType, SkSVGStringType()) private: SkSVGTextLiteral() : INHERITED(SkSVGTag::kTextLiteral) {}",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGText.h,SkSVGTextPath,SVG_ATTR,98,false_positive,,false_positive,P0,tracked,"SVG_ATTR(Href , SkSVGIRI , {} ) SVG_ATTR(StartOffset, SkSVGLength, SkSVGLength(0)) private: SkSVGTextPath() : INHERITED(SkSVGTag::kTextPath) {}",Suppress or map false-positive C++ convenience/special-member row.,SVG_ATTR macro expansion is not a standalone public C ABI method
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLength,operator==,122,false_positive,,false_positive,P0,tracked,bool operator==(const SkSVGLength& other) const { return fUnit == other.fUnit && fValue == other.fValue; },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGLength,operator!=,122,false_positive,,false_positive,P0,tracked,bool operator!=(const SkSVGLength& other) const { return !(*this == other); },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,SkSVGIRI,150,false_positive,,false_positive,P0,tracked,SkSVGIRI() : fType(Type::kLocal) {},Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,SkSVGIRI,150,false_positive,,false_positive,P0,tracked,"SkSVGIRI(Type t, const SkSVGStringType& iri) : fType(t), fIRI(iri) {}",Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,operator==,150,false_positive,,false_positive,P0,tracked,bool operator==(const SkSVGIRI& other) const { return fType == other.fType && fIRI == other.fIRI; },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGIRI,operator!=,150,false_positive,,false_positive,P0,tracked,bool operator!=(const SkSVGIRI& other) const { return !(*this == other); },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,false_positive,,false_positive,P0,tracked,"SkSVGPaint() : fType(Type::kNone), fColor(SK_ColorBLACK) {}",Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,false_positive,,false_positive,P0,tracked,"explicit SkSVGPaint(Type t) : fType(t), fColor(SK_ColorBLACK) {}",Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,false_positive,,false_positive,P0,tracked,"explicit SkSVGPaint(SkSVGColor c) : fType(Type::kColor), fColor(std::move(c)) {}",Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,false_positive,,false_positive,P0,tracked,"SkSVGPaint(const SkSVGIRI& iri, SkSVGColor fallback_color) : fType(Type::kIRI), fColor(std::move(fallback_color)), fIRI(iri) {}",Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,false_positive,,false_positive,P0,tracked,SkSVGPaint(const SkSVGPaint&) = default;,Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,SkSVGPaint,222,false_positive,,false_positive,P0,tracked,SkSVGPaint(SkSVGPaint&&) = default;,Suppress or map false-positive C++ convenience/special-member row.,value/node construction is handled through factories or parser-driven DOM loading; direct constructor is not initial C ABI
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,operator==,222,false_positive,,false_positive,P0,tracked,bool operator==(const SkSVGPaint& other) const { return fType == other.fType && fColor == other.fColor && fIRI == other.fIRI; },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
modules/svg,modules/svg/include/SkSVGTypes.h,SkSVGPaint,operator!=,222,false_positive,,false_positive,P0,tracked,bool operator!=(const SkSVGPaint& other) const { return !(*this == other); },Suppress or map false-positive C++ convenience/special-member row.,C++ operator convenience should not be exposed directly; use named/value helpers only if needed
