area,header,class,method,method_line,method_status,matched_capi,triage,priority,residual_kind,signature,generator_action,note
modules/svg,modules/svg/include/SkSVGFeLightSource.h,SkSVGFeSpotLight,parseAndSetAttribute,58,split_covered,,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeLighting,getInputs,16,false_positive,,false_positive,P0,coverage_polish,std::vector<SkSVGFeInputType> getInputs() const final { return {this->getIn()}; },Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeLighting,parseAndSetAttribute,16,split_covered,,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeLighting,onMakeImageFilter,16,false_positive,,false_positive,P0,coverage_polish,"sk_sp<SkImageFilter> onMakeImageFilter(const SkSVGRenderContext&, const SkSVGFilterContext&) const final;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeLighting,makeDistantLight,16,false_positive,,false_positive,P0,coverage_polish,"virtual sk_sp<SkImageFilter> makeDistantLight(const SkSVGRenderContext&, const SkSVGFilterContext&, const SkSVGFeDistantLight*) const = 0;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeLighting,makePointLight,16,false_positive,,false_positive,P0,coverage_polish,"virtual sk_sp<SkImageFilter> makePointLight(const SkSVGRenderContext&, const SkSVGFilterContext&, const SkSVGFePointLight*) const = 0;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeLighting,makeSpotLight,16,false_positive,,false_positive,P0,coverage_polish,"virtual sk_sp<SkImageFilter> makeSpotLight(const SkSVGRenderContext&, const SkSVGFilterContext&, const SkSVGFeSpotLight*) const = 0;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeLighting,resolveLightingColor,16,false_positive,,false_positive,P0,coverage_polish,SkColor resolveLightingColor(const SkSVGRenderContext&) const;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeLighting,resolveXYZ,16,false_positive,,false_positive,P0,coverage_polish,"SkPoint3 resolveXYZ(const SkSVGRenderContext&, const SkSVGFilterContext&, SkSVGNumberType, SkSVGNumberType, SkSVGNumberType) const;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeSpecularLighting,makeDistantLight,55,false_positive,,false_positive,P0,coverage_polish,"sk_sp<SkImageFilter> makeDistantLight(const SkSVGRenderContext&, const SkSVGFilterContext&, const SkSVGFeDistantLight*) const final;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeSpecularLighting,makePointLight,55,false_positive,,false_positive,P0,coverage_polish,"sk_sp<SkImageFilter> makePointLight(const SkSVGRenderContext&, const SkSVGFilterContext&, const SkSVGFePointLight*) const final;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeSpecularLighting,makeSpotLight,55,false_positive,,false_positive,P0,coverage_polish,"sk_sp<SkImageFilter> makeSpotLight(const SkSVGRenderContext&, const SkSVGFilterContext&, const SkSVGFeSpotLight*) const final;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeDiffuseLighting,makeDistantLight,85,false_positive,,false_positive,P0,coverage_polish,"sk_sp<SkImageFilter> makeDistantLight(const SkSVGRenderContext&, const SkSVGFilterContext&, const SkSVGFeDistantLight*) const final;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeDiffuseLighting,makePointLight,85,false_positive,,false_positive,P0,coverage_polish,"sk_sp<SkImageFilter> makePointLight(const SkSVGRenderContext&, const SkSVGFilterContext&, const SkSVGFePointLight*) const final;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeLighting.h,SkSVGFeDiffuseLighting,makeSpotLight,85,false_positive,,false_positive,P0,coverage_polish,"sk_sp<SkImageFilter> makeSpotLight(const SkSVGRenderContext&, const SkSVGFilterContext&, const SkSVGFeSpotLight*) const final;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeMorphology.h,SkSVGFeMorphology,getInputs,17,false_positive,,false_positive,P0,coverage_polish,std::vector<SkSVGFeInputType> getInputs() const override { return {this->getIn()}; },Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeMorphology.h,SkSVGFeMorphology,parseAndSetAttribute,17,split_covered,,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGFeOffset.h,SkSVGFeOffset,getInputs,7,false_positive,,false_positive,P0,coverage_polish,std::vector<SkSVGFeInputType> getInputs() const override { return {this->getIn()}; },Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeOffset.h,SkSVGFeOffset,parseAndSetAttribute,7,split_covered,,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGFeTurbulence.h,SkSVGFeTurbulence,getInputs,7,false_positive,SkSVGFeTurbulenceBaseFrequency_delete|SkSVGFeTurbulenceBaseFrequency_freqX|SkSVGFeTurbulenceBaseFrequency_freqY|SkSVGFeTurbulenceBaseFrequency_new,false_positive,P0,coverage_polish,std::vector<SkSVGFeInputType> getInputs() const override { return {}; },Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFeTurbulence.h,SkSVGFeTurbulence,parseAndSetAttribute,7,split_covered,SkSVGFeTurbulenceBaseFrequency_delete|SkSVGFeTurbulenceBaseFrequency_freqX|SkSVGFeTurbulenceBaseFrequency_freqY|SkSVGFeTurbulenceBaseFrequency_new,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGFilter.h,SkSVGFilter,buildFilterDAG,7,false_positive,,false_positive,P0,coverage_polish,sk_sp<SkImageFilter> buildFilterDAG(const SkSVGRenderContext&) const;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGFilter.h,SkSVGFilter,parseAndSetAttribute,7,split_covered,,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,SkSVGFilterContext,14,na,,na,P3,tracked,"SkSVGFilterContext(const SkRect& filterEffectsRegion, const SkSVGObjectBoundingBoxUnits& primitiveUnits) : fFilterEffectsRegion(filterEffectsRegion) , fPrimitiveUnits(primitiveUnits) , fPreviousResult({nullptr, filterEffectsRegion, SkSVGCol",Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,filterEffectsRegion,14,na,,na,P3,tracked,const SkRect& filterEffectsRegion() const { return fFilterEffectsRegion; },Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,filterPrimitiveSubregion,14,na,,na,P3,tracked,const SkRect& filterPrimitiveSubregion(const SkSVGFeInputType&) const;,Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,primitiveUnits,14,na,,na,P3,tracked,const SkSVGObjectBoundingBoxUnits& primitiveUnits() const { return fPrimitiveUnits; },Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,registerResult,14,na,,na,P3,tracked,"void registerResult(const SkSVGStringType&, const sk_sp<SkImageFilter>&, const SkRect&, SkSVGColorspace);",Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,setPreviousResult,14,na,,na,P3,tracked,"void setPreviousResult(const sk_sp<SkImageFilter>&, const SkRect&, SkSVGColorspace);",Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,previousResultIsSourceGraphic,14,na,,na,P3,tracked,bool previousResultIsSourceGraphic() const;,Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,resolveInputColorspace,14,na,,na,P3,tracked,"SkSVGColorspace resolveInputColorspace(const SkSVGRenderContext&, const SkSVGFeInputType&) const;",Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,resolveInput,14,na,,na,P3,tracked,"sk_sp<SkImageFilter> resolveInput(const SkSVGRenderContext&, const SkSVGFeInputType&) const;",Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGFilterContext.h,SkSVGFilterContext,resolveInput,14,na,,na,P3,tracked,"sk_sp<SkImageFilter> resolveInput(const SkSVGRenderContext&, const SkSVGFeInputType&, SkSVGColorspace) const;",Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGGradient.h,SkSVGGradient,parseAndSetAttribute,12,split_covered,,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGGradient.h,SkSVGGradient,onAsPaint,12,false_positive,,false_positive,P0,coverage_polish,"bool onAsPaint(const SkSVGRenderContext&, SkPaint*) const final;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGGradient.h,SkSVGGradient,onMakeShader,12,false_positive,,false_positive,P0,coverage_polish,"virtual sk_sp<SkShader> onMakeShader(const SkSVGRenderContext&, const SkColor4f*, const SkScalar*, int count, SkTileMode, const SkMatrix& localMatrix) const = 0;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGImage.h,SkSVGImage,appendChild,11,missing,,real_gap,P2,design_required,"void appendChild(sk_sp<SkSVGNode>) override { SkDebugf(""cannot append child nodes to this element.\n""); }",Phase 12 SVG node ownership classification,Standalone SVG node ownership and child transfer need a node owner model before exposing appendChild
modules/svg,modules/svg/include/SkSVGImage.h,SkSVGImage,onPrepareToRender,11,false_positive,,false_positive,P0,coverage_polish,bool onPrepareToRender(SkSVGRenderContext*) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGImage.h,SkSVGImage,onRender,11,false_positive,,false_positive,P0,coverage_polish,void onRender(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGImage.h,SkSVGImage,onAsPath,11,false_positive,,false_positive,P0,coverage_polish,SkPath onAsPath(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGImage.h,SkSVGImage,onObjectBoundingBox,11,false_positive,,false_positive,P0,coverage_polish,SkRect onObjectBoundingBox(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGImage.h,SkSVGImage,LoadImage,29,missing,,real_gap,P2,design_required,"static ImageInfo LoadImage(const sk_sp<skresources::ResourceProvider>&, const SkSVGIRI&, const SkRect&, SkSVGPreserveAspectRatio);",Phase 12 SVG provider design classification,SVG image loading depends on skresources provider ownership and should be handled in Phase 14 callback/provider batch
modules/svg,modules/svg/include/SkSVGLine.h,SkSVGLine,onDraw,9,false_positive,,false_positive,P0,coverage_polish,"void onDraw(SkCanvas*, const SkSVGLengthContext&, const SkPaint&, SkPathFillType) const override;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGLine.h,SkSVGLine,onAsPath,9,false_positive,,false_positive,P0,coverage_polish,SkPath onAsPath(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGLinearGradient.h,SkSVGLinearGradient,onMakeShader,7,false_positive,,false_positive,P0,coverage_polish,"sk_sp<SkShader> onMakeShader(const SkSVGRenderContext&, const SkColor4f*, const SkScalar*, int count, SkTileMode, const SkMatrix&) const override;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGMask.h,SkSVGMask,parseAndSetAttribute,7,split_covered,,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGMask.h,SkSVGMask,bounds,7,false_positive,,false_positive,P0,coverage_polish,SkRect bounds(const SkSVGRenderContext&) const;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGMask.h,SkSVGMask,renderMask,7,false_positive,,false_positive,P0,coverage_polish,void renderMask(const SkSVGRenderContext&) const;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,appendChild,87,missing,SkSVGNode_setAttribute|SkSVGNode_setAttributeString|SkSVGNode_tag,real_gap,P2,design_required,virtual void appendChild(sk_sp<SkSVGNode>) = 0;,Phase 12 SVG node ownership classification,Standalone SVG node ownership and child transfer need a node owner model before exposing appendChild
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,parseAndSetAttribute,87,split_covered,SkSVGNode_setAttribute|SkSVGNode_setAttributeString|SkSVGNode_tag,real_gap,P0,coverage_polish,"virtual bool parseAndSetAttribute(const char* name, const char* value);",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,onPrepareToRender,87,false_positive,SkSVGNode_setAttribute|SkSVGNode_setAttributeString|SkSVGNode_tag,false_positive,P0,coverage_polish,virtual bool onPrepareToRender(SkSVGRenderContext*) const;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,onRender,87,false_positive,SkSVGNode_setAttribute|SkSVGNode_setAttributeString|SkSVGNode_tag,false_positive,P0,coverage_polish,virtual void onRender(const SkSVGRenderContext&) const = 0;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,onAsPaint,87,false_positive,SkSVGNode_setAttribute|SkSVGNode_setAttributeString|SkSVGNode_tag,false_positive,P0,coverage_polish,"virtual bool onAsPaint(const SkSVGRenderContext&, SkPaint*) const { return false; }",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,onAsPath,87,false_positive,SkSVGNode_setAttribute|SkSVGNode_setAttributeString|SkSVGNode_tag,false_positive,P0,coverage_polish,virtual SkPath onAsPath(const SkSVGRenderContext&) const = 0;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,onSetAttribute,87,false_positive,SkSVGNode_setAttribute|SkSVGNode_setAttributeString|SkSVGNode_tag,false_positive,P0,coverage_polish,"virtual void onSetAttribute(SkSVGAttribute, const SkSVGValue&) {}",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGNode.h,SkSVGNode,onObjectBoundingBox,87,false_positive,SkSVGNode_setAttribute|SkSVGNode_setAttributeString|SkSVGNode_tag,false_positive,P0,coverage_polish,virtual SkRect onObjectBoundingBox(const SkSVGRenderContext&) const { return SkRect::MakeEmpty(); },Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGPath.h,SkSVGPath,onDraw,7,false_positive,,false_positive,P0,coverage_polish,"void onDraw(SkCanvas*, const SkSVGLengthContext&, const SkPaint&, SkPathFillType) const override;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGPath.h,SkSVGPath,onAsPath,7,false_positive,,false_positive,P0,coverage_polish,SkPath onAsPath(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGPath.h,SkSVGPath,onObjectBoundingBox,7,false_positive,,false_positive,P0,coverage_polish,SkRect onObjectBoundingBox(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGPattern.h,SkSVGPattern,parseAndSetAttribute,9,split_covered,,real_gap,P0,coverage_polish,"bool parseAndSetAttribute(const char*, const char*) override;",Phase 12 SVG generic attribute coverage override,Subclass parseAndSetAttribute is exercised through generic SkSVGNode_setAttributeString on borrowed DOM nodes
modules/svg,modules/svg/include/SkSVGPattern.h,SkSVGPattern,onAsPaint,9,false_positive,,false_positive,P0,coverage_polish,"bool onAsPaint(const SkSVGRenderContext&, SkPaint*) const override;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGPoly.h,SkSVGPoly,onDraw,8,false_positive,,false_positive,P0,coverage_polish,"void onDraw(SkCanvas*, const SkSVGLengthContext&, const SkPaint&, SkPathFillType) const override;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGPoly.h,SkSVGPoly,onAsPath,8,false_positive,,false_positive,P0,coverage_polish,SkPath onAsPath(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGPoly.h,SkSVGPoly,onObjectBoundingBox,8,false_positive,,false_positive,P0,coverage_polish,SkRect onObjectBoundingBox(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGRadialGradient.h,SkSVGRadialGradient,onMakeShader,7,false_positive,,false_positive,P0,coverage_polish,"sk_sp<SkShader> onMakeShader(const SkSVGRenderContext&, const SkColor4f*, const SkScalar*, int count, SkTileMode, const SkMatrix&) const override;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGRect.h,SkSVGRect,onDraw,9,false_positive,,false_positive,P0,coverage_polish,"void onDraw(SkCanvas*, const SkSVGLengthContext&, const SkPaint&, SkPathFillType) const override;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGRect.h,SkSVGRect,onAsPath,9,false_positive,,false_positive,P0,coverage_polish,SkPath onAsPath(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGRect.h,SkSVGRect,onObjectBoundingBox,9,false_positive,,false_positive,P0,coverage_polish,SkRect onObjectBoundingBox(const SkSVGRenderContext&) const override;,Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,SkSVGRenderContext,60,na,,na,P3,tracked,"SkSVGRenderContext(SkCanvas*, const sk_sp<SkFontMgr>&, const sk_sp<skresources::ResourceProvider>&, const SkSVGIDMapper&, const SkSVGLengthContext&, const SkSVGPresentationContext&, const OBBScope&);",Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,SkSVGRenderContext,60,na,,na,P3,tracked,SkSVGRenderContext(const SkSVGRenderContext&);,Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,SkSVGRenderContext,60,na,,na,P3,tracked,"SkSVGRenderContext(const SkSVGRenderContext&, SkCanvas*);",Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,SkSVGRenderContext,60,na,,na,P3,tracked,"SkSVGRenderContext(const SkSVGRenderContext&, const SkSVGNode*);",Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,lengthContext,60,na,,na,P3,tracked,const SkSVGLengthContext& lengthContext() const { return *fLengthContext; },Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,writableLengthContext,60,na,,na,P3,tracked,SkSVGLengthContext* writableLengthContext() { return fLengthContext.writable(); },Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,presentationContext,60,na,,na,P3,tracked,const SkSVGPresentationContext& presentationContext() const { return *fPresentationContext; },Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,canvas,60,na,,na,P3,tracked,SkCanvas* canvas() const { return fCanvas; },Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGRenderContext.h,SkSVGRenderContext,saveOnce,60,na,,na,P3,tracked,void saveOnce();,Phase 12 SVG internal context/parser override,SVG render/filter context or parser helper is internal plumbing; keep out of stable C ABI until a higher-level SVG editing API needs it
modules/svg,modules/svg/include/SkSVGSVG.h,SkSVGSVG,renderNode,15,false_positive,,false_positive,P0,coverage_polish,"void renderNode(const SkSVGRenderContext&, const SkSVGIRI& iri) const;",Phase 12 SVG render hook override,SVG render/filter virtual hook or render-time helper is internal behavior; public C ABI should expose node/value editing and DOM rendering entry points instead
